goal_id,employee_id,goal_title,weight_pct,achievement_pct,period
631,1207,Reduce query cost,40,91.0,2024
632,1207,Automate reporting pipeline,30,90.0,2024
633,1207,Automate reporting pipeline,25,83.0,2024
634,1208,Automate manual workflow,30,106.0,2024
635,1208,Automate manual workflow,30,85.0,2024
636,1208,Reduce process cost,30,79.0,2024
637,1209,Increase upsell,40,85.0,2024
638,1209,Cut response time,20,111.0,2024
639,1209,Reduce churn,25,97.0,2024
640,1209,Reduce churn,20,108.0,2024
641,1210,Reduce query cost,25,97.0,2024
642,1210,Improve data quality,40,126.0,2024
643,1211,Launch new module,50,80.0,2024
644,1211,Run discovery interviews,50,110.0,2024
645,1212,Improve eNPS,25,68.0,2024
646,1212,Cut regretted attrition,20,88.0,2024
647,1212,Cut regretted attrition,40,109.0,2024
648,1213,Reduce time-to-hire,40,75.0,2024
649,1213,Cut regretted attrition,25,53.0,2024
650,1213,Cut regretted attrition,30,73.0,2024
651,1213,Cut regretted attrition,20,66.0,2024
652,1214,Improve eNPS,40,75.0,2024
653,1214,Reduce time-to-hire,50,110.0,2024
654,1214,Reduce time-to-hire,30,96.0,2024
655,1214,Reduce time-to-hire,50,89.0,2024
656,1215,Reduce time-to-hire,40,66.0,2024
657,1215,Cut regretted attrition,30,109.0,2024
658,1215,Reduce time-to-hire,50,91.0,2024
659,1215,Reduce time-to-hire,20,77.0,2024
660,1216,Expand key accounts,30,103.0,2024
661,1216,Hit quarterly quota,25,98.0,2024
662,1217,Automate manual workflow,30,88.0,2024
663,1217,Automate manual workflow,30,73.0,2024
664,1217,Improve SLA compliance,40,94.0,2024
665,1218,Improve SLA compliance,20,80.0,2024
666,1218,Automate manual workflow,40,74.0,2024
667,1218,Improve SLA compliance,40,95.0,2024
668,1219,Launch campaign,50,95.0,2024
669,1219,Launch campaign,20,72.0,2024
670,1219,Launch campaign,25,70.0,2024
671,1219,Launch campaign,30,77.0,2024
672,1220,Reduce query cost,40,79.0,2024
673,1220,Deliver self-serve dashboards,30,96.0,2024
674,1220,Improve data quality,20,107.0,2024
675,1221,Expand key accounts,30,107.0,2024
676,1221,Expand key accounts,25,88.0,2024
677,1221,Expand key accounts,30,106.0,2024
678,1221,Grow pipeline,50,88.0,2024
679,1222,Redesign onboarding,20,118.0,2024
680,1222,Build design system,20,114.0,2024
681,1223,Expand key accounts,25,80.0,2024
682,1223,Improve win rate,30,90.0,2024
683,1223,Expand key accounts,50,93.0,2024
684,1223,Improve win rate,30,91.0,2024
685,1224,Launch new module,25,81.0,2024
686,1224,Improve retention,20,80.0,2024
687,1224,Run discovery interviews,25,94.0,2024
688,1224,Launch new module,25,88.0,2024
689,1225,Improve forecast accuracy,50,76.0,2024
690,1225,Reduce overdue invoices,40,95.0,2024
691,1225,Reduce overdue invoices,20,96.0,2024
692,1226,Improve usability score,20,98.0,2024
693,1226,Redesign onboarding,20,120.0,2024
694,1226,Build design system,20,98.0,2024
695,1226,Build design system,50,112.0,2024
696,1227,Improve SLA compliance,50,89.0,2024
697,1227,Reduce process cost,30,102.0,2024
698,1228,Run discovery interviews,20,91.0,2024
699,1228,Launch new module,20,109.0,2024
700,1228,Improve retention,50,119.0,2024
701,1229,Improve win rate,20,93.0,2024
702,1229,Improve win rate,25,91.0,2024
703,1229,Grow pipeline,30,93.0,2024
704,1230,Reduce process cost,25,86.0,2024
705,1230,Automate manual workflow,25,92.0,2024
706,1230,Automate manual workflow,25,88.0,2024
707,1230,Reduce process cost,25,97.0,2024
708,1231,Run discovery interviews,30,88.0,2024
709,1231,Run discovery interviews,40,86.0,2024
710,1231,Increase activation rate,25,105.0,2024
711,1231,Increase activation rate,25,99.0,2024
712,1232,Deliver self-serve dashboards,40,99.0,2024
713,1232,Deliver self-serve dashboards,40,94.0,2024
714,1232,Reduce query cost,20,108.0,2024
715,1233,Increase upsell,50,83.0,2024
716,1233,Improve NPS,20,110.0,2024
717,1234,Reduce query cost,20,78.0,2024
718,1234,Deliver self-serve dashboards,20,73.0,2024
719,1234,Automate reporting pipeline,40,73.0,2024
720,1234,Automate reporting pipeline,20,69.0,2024
721,1235,Reduce churn,20,117.0,2024
722,1235,Increase upsell,40,96.0,2024
723,1235,Increase upsell,30,90.0,2024
724,1236,Automate reporting pipeline,20,80.0,2024
725,1236,Improve data quality,20,78.0,2024
726,1236,Reduce query cost,30,107.0,2024
727,1237,Improve data quality,30,119.0,2024
728,1237,Reduce query cost,25,123.0,2024
729,1237,Deliver self-serve dashboards,25,117.0,2024
730,1238,Cut API latency,40,66.0,2024
731,1238,Improve test coverage,50,63.0,2024
732,1239,Improve usability score,40,94.0,2024
733,1239,Build design system,20,100.0,2024
734,1239,Redesign onboarding,40,83.0,2024
735,1239,Improve usability score,50,105.0,2024
736,1240,Improve CAC,30,77.0,2024
737,1240,Improve CAC,25,78.0,2024
738,1241,Reduce production incidents,25,69.0,2024
739,1241,Reduce production incidents,50,71.0,2024
740,1241,Reduce production incidents,50,78.0,2024
741,1242,Ship roadmap features,40,87.0,2024
742,1242,Cut API latency,50,89.0,2024
743,1243,Redesign onboarding,50,95.0,2024
744,1243,Build design system,40,79.0,2024
745,1243,Build design system,20,95.0,2024
746,1243,Redesign onboarding,50,95.0,2024
747,1244,Reduce process cost,25,115.0,2024
748,1244,Automate manual workflow,25,104.0,2024
749,1244,Automate manual workflow,30,93.0,2024
750,1245,Reduce production incidents,40,85.0,2024
751,1245,Improve test coverage,40,64.0,2024
752,1245,Ship roadmap features,20,68.0,2024
753,1246,Reduce churn,20,95.0,2024
754,1246,Improve NPS,40,83.0,2024
755,1246,Reduce churn,50,100.0,2024
756,1246,Reduce churn,40,89.0,2024
757,1247,Launch new module,40,76.0,2024
758,1247,Increase activation rate,50,71.0,2024
759,1248,Reduce overdue invoices,40,121.0,2024
760,1248,Reduce overdue invoices,40,109.0,2024
761,1248,Reduce overdue invoices,25,112.0,2024
762,1248,Close books faster,20,119.0,2024
763,1249,Grow qualified leads,50,84.0,2024
764,1249,Improve CAC,30,83.0,2024
765,1249,Launch campaign,50,108.0,2024
766,1250,Grow organic traffic,40,96.0,2024
767,1250,Launch campaign,50,99.0,2024
768,1251,Expand key accounts,25,100.0,2024
769,1251,Expand key accounts,30,91.0,2024
770,1251,Hit quarterly quota,40,109.0,2024
771,1252,Deliver self-serve dashboards,30,60.0,2024
772,1252,Reduce query cost,30,72.0,2024
773,1252,Reduce query cost,25,90.0,2024
774,1253,Reduce process cost,40,83.0,2024
775,1253,Reduce process cost,30,96.0,2024
776,1253,Improve SLA compliance,50,69.0,2024
777,1254,Improve NPS,50,105.0,2024
778,1254,Reduce churn,40,59.0,2024
779,1254,Increase upsell,40,96.0,2024
780,1254,Cut response time,50,95.0,2024
781,1255,Hit quarterly quota,20,81.0,2024
782,1255,Grow pipeline,30,81.0,2024
783,1255,Improve win rate,25,82.0,2024
784,1256,Hit quarterly quota,25,93.0,2024
785,1256,Expand key accounts,25,82.0,2024
786,1257,Improve usability score,25,104.0,2024
787,1257,Redesign onboarding,25,88.0,2024
788,1257,Redesign onboarding,40,98.0,2024
789,1258,Improve eNPS,30,92.0,2024
790,1258,Reduce time-to-hire,30,85.0,2024
791,1258,Improve eNPS,25,85.0,2024
792,1258,Reduce time-to-hire,20,114.0,2024
793,1259,Grow qualified leads,40,89.0,2024
794,1259,Launch campaign,20,109.0,2024
795,1259,Grow organic traffic,25,91.0,2024
796,1259,Launch campaign,20,94.0,2024
797,1260,Reduce overdue invoices,30,93.0,2024
798,1260,Close books faster,25,97.0,2024
799,1260,Improve forecast accuracy,40,88.0,2024
800,1261,Reduce query cost,30,107.0,2024
801,1261,Automate reporting pipeline,25,59.0,2024
802,1261,Deliver self-serve dashboards,50,70.0,2024
803,1262,Reduce process cost,50,91.0,2024
804,1262,Automate manual workflow,20,85.0,2024
805,1263,Improve usability score,30,105.0,2024
806,1263,Redesign onboarding,40,93.0,2024
807,1264,Cut API latency,50,58.0,2024
808,1264,Ship roadmap features,25,52.0,2024
809,1264,Ship roadmap features,40,62.0,2024
810,1264,Cut API latency,25,67.0,2024
811,1265,Improve test coverage,25,70.0,2024
812,1265,Ship roadmap features,50,68.0,2024
813,1266,Reduce overdue invoices,40,103.0,2024
814,1266,Close books faster,50,97.0,2024
815,1266,Close books faster,40,93.0,2024
816,1267,Launch new module,40,98.0,2024
817,1267,Launch new module,25,96.0,2024
818,1268,Improve data quality,20,92.0,2024
819,1268,Automate reporting pipeline,25,67.0,2024
820,1268,Improve data quality,40,66.0,2024
821,1269,Improve usability score,20,76.0,2024
822,1269,Redesign onboarding,50,103.0,2024
823,1269,Improve usability score,50,94.0,2024
824,1269,Build design system,25,105.0,2024
825,1270,Improve NPS,30,72.0,2024
826,1270,Reduce churn,25,66.0,2024
827,1270,Cut response time,20,97.0,2024
828,1270,Increase upsell,25,91.0,2024
829,1271,Improve SLA compliance,25,97.0,2024
830,1271,Automate manual workflow,20,96.0,2024
831,1272,Improve NPS,50,97.0,2024
832,1272,Increase upsell,30,110.0,2024
833,1272,Cut response time,20,91.0,2024
834,1272,Improve NPS,30,99.0,2024
835,1273,Expand key accounts,50,103.0,2024
836,1273,Hit quarterly quota,30,121.0,2024
837,1273,Expand key accounts,25,87.0,2024
838,1273,Expand key accounts,20,116.0,2024
839,1274,Increase upsell,20,86.0,2024
840,1274,Cut response time,40,87.0,2024
841,1274,Cut response time,50,106.0,2024
842,1274,Reduce churn,40,92.0,2024
843,1275,Improve retention,30,75.0,2024
844,1275,Improve retention,30,101.0,2024
845,1275,Launch new module,20,84.0,2024
846,1276,Expand key accounts,50,78.0,2024
847,1276,Grow pipeline,40,98.0,2024
848,1276,Grow pipeline,40,91.0,2024
849,1277,Reduce time-to-hire,30,87.0,2024
850,1277,Reduce time-to-hire,25,92.0,2024
851,1277,Cut regretted attrition,40,81.0,2024
852,1278,Cut regretted attrition,50,86.0,2024
853,1278,Improve eNPS,50,74.0,2024
854,1279,Deliver self-serve dashboards,50,69.0,2024
855,1279,Improve data quality,30,58.0,2024
856,1279,Improve data quality,50,54.0,2024
857,1279,Improve data quality,50,76.0,2024
858,1280,Grow pipeline,50,101.0,2024
859,1280,Expand key accounts,50,105.0,2024
860,1281,Reduce query cost,50,125.0,2024
861,1281,Improve data quality,25,89.0,2024
862,1281,Automate reporting pipeline,30,117.0,2024
863,1281,Automate reporting pipeline,25,115.0,2024
864,1282,Hit quarterly quota,50,87.0,2024
865,1282,Improve win rate,50,77.0,2024
866,1283,Grow organic traffic,30,75.0,2024
867,1283,Launch campaign,20,98.0,2024
868,1283,Grow qualified leads,25,89.0,2024
869,1283,Launch campaign,20,95.0,2024
870,1284,Improve forecast accuracy,40,96.0,2024
871,1284,Reduce overdue invoices,50,77.0,2024
872,1284,Improve forecast accuracy,20,75.0,2024
873,1285,Improve usability score,40,53.0,2024
874,1285,Redesign onboarding,30,93.0,2024
875,1285,Build design system,40,78.0,2024
876,1286,Increase activation rate,30,80.0,2024
877,1286,Run discovery interviews,25,95.0,2024
878,1286,Launch new module,50,98.0,2024
879,1287,Build design system,50,41.0,2024
880,1287,Redesign onboarding,20,83.0,2024
881,1287,Redesign onboarding,50,77.0,2024
882,1287,Build design system,25,81.0,2024
883,1288,Improve NPS,40,62.0,2024
884,1288,Cut response time,25,70.0,2024
885,1288,Improve NPS,20,101.0,2024
886,1289,Improve forecast accuracy,50,63.0,2024
887,1289,Improve forecast accuracy,25,89.0,2024
888,1289,Reduce overdue invoices,40,63.0,2024
889,1290,Close books faster,50,76.0,2024
890,1290,Reduce overdue invoices,40,116.0,2024
891,1290,Close books faster,50,94.0,2024
892,1291,Increase upsell,50,84.0,2024
893,1291,Increase upsell,50,96.0,2024
894,1291,Increase upsell,20,82.0,2024
895,1291,Improve NPS,50,92.0,2024
896,1292,Increase upsell,30,124.0,2024
897,1292,Increase upsell,40,99.0,2024
898,1292,Increase upsell,40,91.0,2024
899,1292,Increase upsell,25,92.0,2024
900,1293,Reduce process cost,20,70.0,2024
901,1293,Automate manual workflow,40,97.0,2024
902,1294,Grow qualified leads,20,87.0,2024
903,1294,Improve CAC,20,109.0,2024
904,1295,Improve CAC,40,64.0,2024
905,1295,Improve CAC,40,71.0,2024
906,1296,Reduce query cost,25,79.0,2024
907,1296,Improve data quality,30,74.0,2024
908,1296,Reduce query cost,40,79.0,2024
909,1296,Improve data quality,25,91.0,2024
910,1297,Grow pipeline,30,41.0,2024
911,1297,Expand key accounts,30,41.0,2024
912,1298,Grow pipeline,50,130.0,2024
913,1298,Hit quarterly quota,40,130.0,2024
914,1298,Expand key accounts,20,119.0,2024
915,1298,Hit quarterly quota,50,119.0,2024
916,1299,Reduce churn,50,98.0,2024
917,1299,Reduce churn,30,74.0,2024
918,1300,Cut API latency,40,65.0,2024
919,1300,Reduce production incidents,40,97.0,2024
920,1300,Ship roadmap features,25,89.0,2024
921,1300,Cut API latency,30,93.0,2024
922,1301,Reduce process cost,50,104.0,2024
923,1301,Automate manual workflow,25,74.0,2024
924,1301,Automate manual workflow,40,106.0,2024
925,1302,Launch campaign,50,62.0,2024
926,1302,Launch campaign,30,81.0,2024
927,1302,Grow qualified leads,40,83.0,2024
928,1302,Grow organic traffic,20,83.0,2024
929,1303,Reduce churn,50,115.0,2024
930,1303,Improve NPS,40,106.0,2024
931,1303,Reduce churn,40,130.0,2024
932,1303,Increase upsell,30,100.0,2024
933,1304,Reduce churn,20,83.0,2024
934,1304,Increase upsell,30,71.0,2024
935,1304,Cut response time,25,68.0,2024
936,1304,Increase upsell,40,70.0,2024
937,1305,Reduce overdue invoices,30,91.0,2024
938,1305,Improve forecast accuracy,40,93.0,2024
939,1305,Close books faster,25,98.0,2024
940,1306,Grow organic traffic,50,55.0,2024
941,1306,Grow qualified leads,30,71.0,2024
942,1306,Improve CAC,50,65.0,2024
943,1306,Grow qualified leads,30,73.0,2024
944,1307,Build design system,30,69.0,2024
945,1307,Redesign onboarding,50,68.0,2024
946,1307,Redesign onboarding,40,90.0,2024
947,1308,Improve forecast accuracy,40,101.0,2024
948,1308,Improve forecast accuracy,20,48.0,2024
949,1308,Reduce overdue invoices,50,103.0,2024
950,1308,Reduce overdue invoices,50,66.0,2024
951,1309,Build design system,30,98.0,2024
952,1309,Redesign onboarding,30,89.0,2024
953,1310,Increase activation rate,50,87.0,2024
954,1310,Run discovery interviews,50,86.0,2024
955,1310,Improve retention,50,90.0,2024
956,1311,Improve usability score,20,66.0,2024
957,1311,Build design system,25,79.0,2024
958,1312,Deliver self-serve dashboards,20,98.0,2024
959,1312,Improve data quality,25,80.0,2024
960,1312,Automate reporting pipeline,50,67.0,2024
961,1312,Reduce query cost,30,98.0,2024
962,1313,Ship roadmap features,30,96.0,2024
963,1313,Ship roadmap features,30,96.0,2024
964,1313,Ship roadmap features,30,124.0,2024
965,1314,Grow organic traffic,50,117.0,2024
966,1314,Launch campaign,25,108.0,2024
967,1314,Grow qualified leads,25,89.0,2024
968,1315,Cut regretted attrition,30,72.0,2024
969,1315,Improve eNPS,20,66.0,2024
970,1316,Cut regretted attrition,40,90.0,2024
971,1316,Reduce time-to-hire,20,81.0,2024
972,1317,Cut regretted attrition,20,119.0,2024
973,1317,Reduce time-to-hire,30,87.0,2024
974,1317,Improve eNPS,40,117.0,2024
975,1317,Cut regretted attrition,30,120.0,2024
976,1318,Expand key accounts,20,124.0,2024
977,1318,Improve win rate,50,120.0,2024
978,1318,Hit quarterly quota,25,99.0,2024
979,1319,Reduce process cost,30,99.0,2024
980,1319,Reduce process cost,30,112.0,2024
981,1319,Reduce process cost,40,97.0,2024
982,1320,Automate manual workflow,20,63.0,2024
983,1320,Automate manual workflow,20,64.0,2024
984,1320,Reduce process cost,20,89.0,2024
985,1320,Improve SLA compliance,25,63.0,2024
986,1321,Improve eNPS,20,113.0,2024
987,1321,Reduce time-to-hire,50,102.0,2024
988,1322,Reduce process cost,30,74.0,2024
989,1322,Reduce process cost,50,82.0,2024
990,1322,Reduce process cost,50,83.0,2024
991,1322,Automate manual workflow,20,95.0,2024
992,1323,Reduce overdue invoices,20,97.0,2024
993,1323,Close books faster,30,91.0,2024
994,1323,Close books faster,30,90.0,2024
995,1323,Reduce overdue invoices,50,91.0,2024
996,1324,Improve CAC,25,106.0,2024
997,1324,Launch campaign,25,94.0,2024
998,1325,Improve forecast accuracy,40,67.0,2024
999,1325,Close books faster,20,70.0,2024
1000,1325,Close books faster,50,64.0,2024
1001,1325,Improve forecast accuracy,30,76.0,2024
1002,1326,Improve SLA compliance,20,92.0,2024
1003,1326,Improve SLA compliance,50,91.0,2024
1004,1326,Reduce process cost,40,82.0,2024
1005,1326,Improve SLA compliance,50,76.0,2024
1006,1327,Automate reporting pipeline,20,101.0,2024
1007,1327,Automate reporting pipeline,25,86.0,2024
1008,1328,Improve win rate,40,72.0,2024
1009,1328,Hit quarterly quota,50,93.0,2024
1010,1328,Hit quarterly quota,30,72.0,2024
1011,1329,Reduce time-to-hire,40,79.0,2024
1012,1329,Cut regretted attrition,20,76.0,2024
1013,1329,Cut regretted attrition,30,65.0,2024
1014,1329,Cut regretted attrition,50,94.0,2024
1015,1330,Reduce production incidents,25,105.0,2024
1016,1330,Cut API latency,30,108.0,2024
1017,1330,Reduce production incidents,30,78.0,2024
1018,1330,Improve test coverage,20,82.0,2024
1019,1331,Grow qualified leads,50,96.0,2024
1020,1331,Improve CAC,50,96.0,2024
1021,1331,Grow organic traffic,50,99.0,2024
1022,1331,Grow organic traffic,20,108.0,2024
1023,1332,Run discovery interviews,40,72.0,2024
1024,1332,Increase activation rate,40,78.0,2024
1025,1332,Increase activation rate,50,60.0,2024
1026,1332,Increase activation rate,30,92.0,2024
1027,1333,Ship roadmap features,50,92.0,2024
1028,1333,Ship roadmap features,25,110.0,2024
1029,1333,Improve test coverage,20,109.0,2024
1030,1333,Cut API latency,20,96.0,2024
1031,1334,Grow organic traffic,20,75.0,2024
1032,1334,Improve CAC,50,83.0,2024
1033,1334,Improve CAC,25,76.0,2024
1034,1334,Improve CAC,20,96.0,2024
1035,1335,Improve retention,50,112.0,2024
1036,1335,Improve retention,25,96.0,2024
1037,1336,Reduce churn,50,90.0,2024
1038,1336,Increase upsell,20,62.0,2024
1039,1337,Redesign onboarding,25,91.0,2024
1040,1337,Build design system,20,84.0,2024
1041,1337,Build design system,40,74.0,2024
1042,1337,Build design system,50,115.0,2024
1043,1338,Improve forecast accuracy,40,110.0,2024
1044,1338,Close books faster,40,124.0,2024
1045,1338,Improve forecast accuracy,50,112.0,2024
1046,1338,Close books faster,40,120.0,2024
1047,1339,Improve SLA compliance,20,88.0,2024
1048,1339,Automate manual workflow,25,99.0,2024
1049,1339,Reduce process cost,25,102.0,2024
1050,1340,Redesign onboarding,25,82.0,2024
1051,1340,Redesign onboarding,40,70.0,2024
1052,1340,Improve usability score,30,71.0,2024
1053,1340,Redesign onboarding,40,68.0,2024
1054,1341,Cut API latency,20,105.0,2024
1055,1341,Ship roadmap features,20,107.0,2024
1056,1341,Reduce production incidents,50,99.0,2024
1057,1342,Improve SLA compliance,20,62.0,2024
1058,1342,Automate manual workflow,20,121.0,2024
1059,1342,Improve SLA compliance,25,118.0,2024
1060,1343,Cut regretted attrition,25,64.0,2024
1061,1343,Cut regretted attrition,50,77.0,2024
1062,1343,Cut regretted attrition,25,83.0,2024
1063,1343,Reduce time-to-hire,20,85.0,2024
1064,1344,Improve retention,30,89.0,2024
1065,1344,Run discovery interviews,50,78.0,2024
