salary_id,employee_id,effective_date,monthly_salary_idr,change_reason
662,1241,22/06/2023,47420000,Adjustment
663,1242,31/05/2016,24090000,Initial
664,1242,2018-02-17,25460000,Adjustment
665,1242,06-11-2019,28390000,Market Correction
666,1242,2021-07-26,30000000,Market Correction
667,1242,14-04-2023,31760000,Promotion
668,1243,2019-04-10,21920000,Initial
669,1243,2021-03-07,22890000,Market Correction
670,1243,2023-02-03,25500000,Promotion
671,1244,11/02/2016,13190000,Initial
672,1244,2017-11-21,14340000,Adjustment
673,1244,01/09/2019,15330000,Annual Raise
674,1244,12/06/2021,17000000,Market Correction
675,1244,23/03/2023,18970000,Market Correction
676,1245,28/10/2019,27110000,Initial
677,1245,2021-07-19,28710000,
678,1245,2023-04-11,31890000,Adjustment
679,1246,22/06/2019,11010000,Initial
680,1246,25/04/2021,12320000,Promotion
681,1246,2023-02-27,12980000,Annual Raise
682,1247,2022-06-17,38790000,Initial
683,1248,09/01/2016,16810000,Initial
684,1248,2017-10-26,18110000,Market Correction
685,1248,2019-08-13,20090000,Market Correction
686,1248,2021-05-30,21680000,Promotion
687,1248,17-03-2023,22800000,Promotion
688,1249,08/02/2024,12800000,Initial
689,1250,07-07-2022,20100000,Initial
690,1251,25-09-2024,29650000,Initial
691,1252,11-12-2018,25310000,Initial
692,1252,2020-08-11,27400000,Market Correction
693,1253,2017-07-07,20790000,Initial
694,1253,21-05-2019,22510000,Annual Raise
695,1253,04-04-2021,24980000,Promotion
696,1253,17/02/2023,26730000,Adjustment
697,1254,15-04-2016,17320000,Initial
698,1254,2018-01-11,18110000,Promotion
699,1254,10-10-2019,19710000,Market Correction
700,1254,07/07/2021,21000000,Market Correction
701,1254,05-04-2023,22320000,Market Correction
702,1255,2024-06-23,24090000,Initial
703,1256,30/10/2021,13270000,Initial
704,1256,01-06-2023,14490000,Promotion
705,1257,24/01/2018,21590000,Initial
706,1257,2019-10-19,22550000,Adjustment
707,1257,14-07-2021,25230000,
708,1257,08-04-2023,26700000,Promotion
709,1258,2015-01-26,14270000,Initial
710,1258,21/09/2016,15840000,Market Correction
711,1258,19-05-2018,17550000,Market Correction
712,1258,14/01/2020,19260000,Annual Raise
713,1258,09/09/2021,20330000,Market Correction
714,1258,2023-05-07,22370000,Annual Raise
715,1259,13/10/2015,14200000,Initial
716,1259,26-04-2017,15530000,Adjustment
717,1259,08-11-2018,17190000,Market Correction
718,1259,23/05/2020,18570000,Promotion
719,1259,2021-12-05,19550000,
720,1259,19-06-2023,20960000,Annual Raise
721,1260,15/05/2023,24120000,Initial
722,1261,06-10-2016,33490000,Initial
723,1261,2018-05-30,35220000,Adjustment
724,1261,22-01-2020,36900000,Adjustment
725,1261,15/09/2021,40440000,Promotion
726,1261,10-05-2023,44850000,Adjustment
727,1262,2024-11-27,16010000,Initial
728,1263,2022-07-23,15820000,Initial
729,1264,24-08-2019,26650000,Initial
730,1264,06-06-2021,28980000,
731,1264,2023-03-20,31610000,Adjustment
732,1265,2016-03-30,36070000,Initial
733,1265,2017-12-29,38280000,Annual Raise
734,1265,2019-09-30,40080000,Promotion
735,1265,2021-07-01,41830000,Market Correction
736,1265,02-04-2023,43910000,Promotion
737,1266,2015-07-06,19090000,Initial
738,1266,02-02-2017,20440000,Market Correction
739,1266,03/09/2018,22880000,Annual Raise
740,1266,03-04-2020,24570000,Adjustment
741,1266,02-11-2021,26490000,Market Correction
742,1266,03/06/2023,27700000,Market Correction
743,1267,19-05-2018,23180000,Initial
744,1267,13/01/2020,24550000,Adjustment
745,1267,09/09/2021,25590000,
746,1267,07-05-2023,28540000,Adjustment
747,1268,05/09/2018,17330000,Initial
748,1268,12/03/2020,18630000,Promotion
749,1268,17-09-2021,19970000,Adjustment
750,1268,2023-03-25,21430000,Market Correction
751,1269,2019-04-07,39300000,Initial
752,1269,05-03-2021,42260000,Market Correction
753,1269,2023-02-02,46490000,Annual Raise
754,1270,23/10/2015,7790000,Initial
755,1270,04/05/2017,8460000,Market Correction
756,1270,15-11-2018,8830000,Market Correction
757,1270,28-05-2020,9590000,Market Correction
758,1270,2021-12-08,10700000,Adjustment
759,1270,2023-06-21,11660000,Adjustment
760,1271,2020-02-27,31530000,Initial
761,1271,09-10-2021,33360000,Adjustment
762,1271,2023-05-22,36610000,Promotion
763,1272,2022-12-16,27300000,Initial
764,1273,23/08/2018,11810000,Initial
765,1273,25-03-2020,12890000,Market Correction
766,1273,2021-10-27,14090000,Annual Raise
767,1273,31-05-2023,15620000,Annual Raise
768,1274,2015-12-27,11640000,Initial
769,1274,2017-06-27,12740000,Promotion
770,1274,2018-12-28,13340000,Adjustment
771,1274,29/06/2020,14710000,Promotion
772,1274,30/12/2021,15890000,Promotion
773,1274,02-07-2023,16920000,Market Correction
774,1275,2020-11-16,40100000,Initial
775,1276,27/09/2023,29140000,Initial
776,1277,15/09/2023,13700000,Initial
777,1278,25-08-2017,26950000,Initial
778,1278,2019-06-27,28640000,Promotion
779,1278,2021-04-29,31600000,Market Correction
780,1278,01-03-2023,32920000,Promotion
781,1279,2023-07-11,38810000,Initial
782,1280,15/03/2020,28470000,Initial
783,1280,20-10-2021,29880000,Market Correction
784,1280,2023-05-27,31900000,Promotion
785,1281,09-09-2024,19380000,Initial
786,1282,04-04-2020,21850000,Initial
787,1282,2021-11-02,24160000,Promotion
788,1282,03/06/2023,26080000,Annual Raise
789,1283,12-12-2018,20890000,Initial
790,1283,2020-06-17,21750000,Promotion
791,1283,22/12/2021,22640000,Promotion
792,1283,2023-06-28,24140000,Promotion
793,1284,2015-08-22,18500000,
794,1284,2017-03-14,19250000,Market Correction
795,1284,05/10/2018,20280000,Annual Raise
796,1284,27/04/2020,21570000,Annual Raise
797,1284,18-11-2021,23410000,Annual Raise
798,1284,2023-06-11,25070000,Market Correction
799,1285,24/11/2021,19680000,Initial
800,1285,14-06-2023,22000000,Adjustment
801,1286,2020-01-17,15980000,Initial
802,1286,2021-09-11,17870000,Market Correction
803,1286,2023-05-08,19870000,Market Correction
804,1287,2021-10-14,46210000,Initial
805,1287,24-05-2023,49130000,Annual Raise
806,1288,28-02-2016,30080000,Initial
807,1288,05/12/2017,33610000,Market Correction
808,1288,12-09-2019,37520000,Annual Raise
809,1288,2021-06-19,41720000,Market Correction
810,1288,2023-03-27,43470000,Promotion
811,1289,28-08-2020,13360000,Initial
812,1289,30/10/2022,14140000,Annual Raise
813,1290,05-12-2019,48530000,Initial
814,1290,2021-08-14,51380000,Adjustment
815,1290,24-04-2023,55170000,Promotion
816,1291,04/03/2018,10220000,Initial
817,1291,2019-11-17,11270000,Adjustment
818,1291,02-08-2021,12540000,Annual Raise
819,1291,18-04-2023,13720000,Adjustment
820,1292,2023-11-07,5980000,Initial
821,1293,04-04-2021,9740000,Initial
822,1293,2023-02-17,10630000,Adjustment
823,1294,2018-09-27,32430000,Initial
824,1295,12/06/2016,17990000,Initial
825,1295,2018-02-27,19890000,Market Correction
826,1295,14-11-2019,21250000,Promotion
827,1295,31/07/2021,23790000,Annual Raise
828,1295,2023-04-17,24990000,Adjustment
829,1296,20-03-2022,20170000,Initial
830,1297,31-03-2022,52030000,Initial
831,1298,2018-06-19,32930000,Initial
832,1298,06-02-2020,35630000,Promotion
833,1298,25/09/2021,39410000,Annual Raise
834,1298,2023-05-15,43170000,Market Correction
835,1299,25/02/2017,13450000,Initial
836,1299,21/09/2018,14070000,Annual Raise
837,1299,2020-04-16,14960000,Promotion
838,1299,11-11-2021,16550000,Promotion
839,1299,2023-06-07,17570000,Promotion
840,1300,2024-06-20,31150000,Initial
841,1301,2022-06-04,18740000,Initial
842,1302,23/09/2016,16130000,Initial
843,1302,20/05/2018,17420000,Annual Raise
844,1302,14/01/2020,18430000,Promotion
845,1302,2021-09-10,20410000,Market Correction
846,1302,2023-05-07,22780000,Annual Raise
847,1303,01/02/2023,14400000,Initial
848,1304,2019-12-25,26180000,Initial
849,1304,2021-08-27,27270000,Annual Raise
850,1304,2023-04-30,30360000,Adjustment
851,1305,27/12/2020,14480000,Initial
852,1305,30-12-2022,15900000,Promotion
853,1306,15/02/2019,13080000,Initial
854,1306,30-01-2021,14500000,Market Correction
855,1306,16-01-2023,15210000,Adjustment
856,1307,18/08/2023,39930000,Initial
857,1308,25-10-2016,27530000,Initial
858,1308,15/06/2018,30250000,Market Correction
859,1308,03/02/2020,31710000,Annual Raise
860,1308,23-09-2021,33650000,Annual Raise
861,1308,14-05-2023,36750000,Market Correction
862,1309,2015-08-02,9210000,Initial
863,1309,25-02-2017,10270000,Annual Raise
864,1309,21/09/2018,11240000,Annual Raise
865,1309,17-04-2020,12240000,Market Correction
866,1309,2021-11-11,12950000,Market Correction
867,1309,07-06-2023,14140000,Annual Raise
868,1310,23-12-2022,38090000,Initial
869,1311,22/01/2018,18790000,Initial
870,1311,18/10/2019,20820000,
871,1311,13/07/2021,22250000,Annual Raise
872,1311,08/04/2023,24680000,Market Correction
873,1312,2016-01-11,14830000,Initial
874,1312,27/10/2017,15830000,Promotion
875,1312,2019-08-14,16860000,Market Correction
876,1312,30-05-2021,18140000,Annual Raise
877,1312,17-03-2023,20000000,Adjustment
878,1313,20/04/2015,23580000,Initial
879,1313,2016-11-30,25420000,Annual Raise
880,1313,14/07/2018,26640000,Annual Raise
881,1313,2020-02-25,29370000,Adjustment
882,1313,2021-10-07,31760000,Promotion
883,1313,21/05/2023,35250000,
884,1314,01/05/2019,11550000,Initial
885,1314,2021-03-21,12510000,Promotion
886,1314,10-02-2023,13320000,Market Correction
887,1315,2016-02-10,14750000,Initial
888,1315,20-11-2017,15650000,Market Correction
889,1315,2019-09-01,16700000,Promotion
890,1315,11/06/2021,17910000,Adjustment
891,1315,2023-03-23,19680000,Adjustment
892,1316,17-07-2016,20160000,Initial
893,1316,2018-03-27,21730000,Market Correction
894,1316,2019-12-05,24100000,Promotion
895,1316,14-08-2021,26830000,Annual Raise
896,1316,24/04/2023,29790000,Market Correction
897,1317,06/07/2023,37770000,Initial
898,1318,19-03-2015,19380000,Initial
899,1318,04-11-2016,20760000,Promotion
900,1318,23/06/2018,21750000,Adjustment
901,1318,09/02/2020,23130000,Market Correction
902,1318,2021-09-27,24880000,Market Correction
903,1318,16-05-2023,26200000,Promotion
904,1319,2016-03-31,9750000,Initial
905,1319,30-12-2017,10630000,Annual Raise
906,1319,01-10-2019,11840000,Promotion
907,1319,01/07/2021,12590000,Annual Raise
908,1319,2023-04-02,13600000,Market Correction
909,1320,03-09-2017,9750000,Initial
910,1320,04-07-2019,10510000,Adjustment
911,1320,03-05-2021,11320000,Adjustment
912,1320,2023-03-03,12650000,Annual Raise
913,1321,20/05/2024,17230000,Initial
914,1322,22/01/2023,6070000,Initial
915,1323,26-05-2021,7130000,Initial
916,1323,2023-03-15,7680000,
917,1324,05/10/2015,17250000,Initial
918,1324,19/04/2017,18090000,Adjustment
919,1324,2018-11-03,19690000,Adjustment
920,1324,19/05/2020,20670000,Annual Raise
921,1324,2021-12-02,21920000,Promotion
922,1324,2023-06-18,23020000,Promotion
923,1325,19/05/2019,34710000,Initial
924,1325,02-04-2021,38860000,Promotion
925,1325,2023-02-16,43210000,Market Correction
926,1326,2017-11-04,15030000,Initial
927,1326,19/08/2019,16810000,Promotion
928,1326,03/06/2021,17540000,Market Correction
929,1326,19/03/2023,18270000,Promotion
930,1327,2017-09-14,29830000,Initial
931,1327,2019-07-12,32830000,Annual Raise
932,1327,09-05-2021,35340000,Promotion
933,1327,06-03-2023,38180000,Annual Raise
934,1328,30-06-2016,28910000,Initial
935,1328,24/02/2018,32270000,Market Correction
936,1328,21-10-2019,35980000,Promotion
937,1328,16-06-2021,40240000,Adjustment
938,1329,24-04-2024,19950000,Initial
939,1330,31-01-2022,56980000,Initial
940,1331,01/06/2015,11110000,Initial
941,1331,04-01-2017,12110000,Annual Raise
942,1331,2018-08-11,13250000,Adjustment
943,1331,17-03-2020,14280000,Market Correction
944,1331,21/10/2021,15780000,Annual Raise
945,1331,28-05-2023,16680000,Promotion
946,1332,2018-07-16,48010000,Initial
947,1332,26/02/2020,51730000,Market Correction
948,1332,08/10/2021,54390000,Market Correction
949,1332,2023-05-21,57990000,Market Correction
950,1333,2017-11-03,59520000,Initial
951,1334,16-09-2024,19130000,Initial
952,1335,2019-11-25,58400000,Initial
953,1335,2021-08-07,64720000,Market Correction
954,1335,20-04-2023,67990000,Adjustment
955,1336,2018-10-20,10020000,Initial
956,1336,2020-05-08,10550000,Promotion
957,1336,25/11/2021,11510000,Market Correction
958,1336,14/06/2023,12470000,Promotion
959,1337,10-12-2023,24450000,Initial
960,1338,30-10-2019,21440000,Initial
961,1338,2021-07-21,22660000,Adjustment
962,1338,12/04/2023,24440000,Adjustment
963,1339,25/02/2016,16400000,Initial
964,1339,2017-12-02,17340000,Promotion
965,1339,10/09/2019,18640000,Market Correction
966,1339,2021-06-17,19900000,Adjustment
967,1339,26-03-2023,20870000,Adjustment
968,1340,04/10/2021,29600000,Initial
969,1340,19/05/2023,32950000,Annual Raise
970,1341,2020-01-06,32580000,Initial
971,1342,04-03-2022,13530000,Initial
972,1343,2019-01-28,12140000,Initial
973,1343,2021-01-18,13090000,Market Correction
974,1343,2023-01-10,14540000,Annual Raise
975,1344,07-08-2016,15520000,Initial
976,1344,12/04/2018,17110000,
977,1344,2019-12-17,19150000,Adjustment
978,1344,2021-08-22,21150000,Annual Raise
979,1344,2023-04-28,22560000,Market Correction
980,1345,2016-06-01,27130000,Initial
981,1345,18/02/2018,30150000,Market Correction
982,1345,07/11/2019,33370000,Adjustment
983,1345,26-07-2021,35170000,Market Correction
984,1345,14/04/2023,36610000,Annual Raise
985,1346,2021-05-12,17880000,Initial
986,1347,2019-03-04,23830000,
987,1347,2021-02-11,24960000,Promotion
988,1347,22-01-2023,27420000,Annual Raise
989,1348,19-06-2019,25570000,Initial
990,1348,2021-04-23,28630000,Annual Raise
991,1348,2023-02-26,30430000,Annual Raise
992,1349,17/04/2015,29420000,Initial
993,1349,28-11-2016,31670000,Promotion
994,1349,12-07-2018,33710000,Annual Raise
995,1349,23-02-2020,35640000,Promotion
996,1349,06-10-2021,39060000,Promotion
997,1349,2023-05-20,42070000,Annual Raise
998,1350,2017-12-08,20670000,Initial
999,1350,14/09/2019,22860000,Adjustment
1000,1350,20-06-2021,25170000,Adjustment
1001,1350,2023-03-27,26580000,Promotion
1002,1351,13-10-2022,50750000,Initial
1003,1352,25-07-2024,10390000,Initial
1004,1353,26/12/2015,13660000,Initial
1005,1353,2017-06-27,15070000,Annual Raise
1006,1353,28-12-2018,16270000,Adjustment
1007,1353,29/06/2020,17440000,Adjustment
1008,1353,30-12-2021,19420000,Annual Raise
1009,1353,02/07/2023,20390000,Promotion
1010,1354,2021-03-02,21520000,Initial
1011,1354,2023-01-31,22780000,Promotion
1012,1355,25-11-2023,38680000,Initial
1013,1356,2023-11-19,9810000,Initial
1014,1357,2020-03-29,16740000,Initial
1015,1357,29-10-2021,17630000,Promotion
1016,1357,01-06-2023,18560000,Adjustment
1017,1358,27-09-2015,19510000,Initial
1018,1358,2017-04-13,20590000,Promotion
1019,1358,29-10-2018,21980000,Promotion
1020,1358,15-05-2020,23950000,Promotion
1021,1358,30-11-2021,25100000,Promotion
1022,1358,17/06/2023,27020000,Annual Raise
1023,1359,2023-08-17,27550000,Initial
1024,1360,16-03-2022,21550000,Initial
1025,1361,05-11-2024,22820000,Initial
1026,1362,11-08-2023,26950000,Initial
1027,1363,28/04/2024,43450000,Initial
1028,1364,2018-08-14,24710000,Initial
1029,1364,2020-03-19,27510000,Promotion
1030,1364,2021-10-23,28900000,Promotion
1031,1364,2023-05-29,31000000,Adjustment
1032,1365,26-06-2024,18970000,Initial
1033,1366,27-05-2016,25600000,Initial
1034,1366,14-02-2018,27820000,Annual Raise
1035,1366,04-11-2019,29440000,Annual Raise
1036,1366,2021-07-24,31090000,
1037,1366,2023-04-13,32710000,Adjustment
1038,1367,21-08-2021,19000000,Initial
1039,1367,2023-04-27,20290000,Adjustment
1040,1368,2024-06-13,17480000,Initial
1041,1369,2015-11-29,23830000,Initial
1042,1369,2017-06-12,25620000,Adjustment
1043,1369,25/12/2018,27230000,Annual Raise
1044,1369,2020-07-09,28640000,Annual Raise
1045,1369,21-01-2022,31040000,Promotion
1046,1370,08/08/2023,41690000,Initial
1047,1371,2022-01-12,35530000,Initial
1048,1372,2017-09-30,19430000,Initial
1049,1372,2019-07-24,21470000,Adjustment
1050,1372,17/05/2021,22610000,Adjustment
1051,1372,10/03/2023,24200000,Adjustment
1052,1373,26-10-2015,9610000,Initial
1053,1373,07/05/2017,10090000,Annual Raise
1054,1373,2018-11-17,11220000,Promotion
1055,1373,2020-05-29,11780000,Market Correction
1056,1373,09/12/2021,13000000,Adjustment
1057,1373,21-06-2023,14460000,Promotion
1058,1374,2020-03-17,10670000,Initial
1059,1374,26/02/2022,11720000,Promotion
1060,1375,2023-03-27,28220000,Initial
1061,1376,13-07-2023,26660000,
1062,1377,25-03-2020,15630000,Initial
1063,1377,2021-09-26,17260000,Promotion
1064,1378,03/04/2018,12990000,Initial
1065,1378,10-12-2019,13700000,Promotion
1066,1378,2021-08-17,14400000,Promotion
1067,1378,25-04-2023,15460000,
1068,1379,15/02/2024,34120000,Initial
1069,1380,23/07/2023,28270000,Initial
1070,1381,30/07/2020,16510000,Initial
1071,1382,31-05-2017,22100000,Initial
1072,1382,06/12/2018,23020000,Promotion
1073,1382,12-06-2020,25770000,
1074,1382,2021-12-19,26870000,Promotion
1075,1382,26-06-2023,30040000,Market Correction
1076,1383,13-09-2021,18120000,Initial
1077,1383,2023-05-09,20190000,Promotion
1078,1384,2021-01-07,8890000,Initial
1079,1385,2023-02-27,18500000,Initial
1080,1386,2015-07-29,27740000,Initial
1081,1386,2017-02-22,29660000,Annual Raise
1082,1386,19-09-2018,31310000,Annual Raise
1083,1386,2020-04-15,34110000,Adjustment
1084,1386,10/11/2021,35610000,Promotion
1085,1386,07-06-2023,38520000,Annual Raise
1086,1387,29-10-2015,10500000,Initial
1087,1387,09-05-2017,11670000,
1088,1387,19-11-2018,12180000,
1089,1387,31-05-2020,12750000,Adjustment
1090,1387,10-12-2021,13770000,Annual Raise
1091,1387,22-06-2023,15140000,Promotion
1092,1388,2024-04-03,42130000,Initial
1093,1389,01/02/2016,10390000,Initial
1094,1389,13/11/2017,11150000,Annual Raise
1095,1389,26/08/2019,11980000,Market Correction
1096,1389,2021-06-08,13360000,Adjustment
1097,1389,2023-03-21,13960000,Market Correction
1098,1390,20/06/2023,28390000,Initial
1099,1391,05-07-2015,21020000,Initial
1100,1391,2017-03-16,22230000,Adjustment
1101,1391,26-11-2018,23990000,
1102,1391,08/08/2020,26340000,Annual Raise
1103,1391,20-04-2022,27640000,Annual Raise
1104,1392,2016-09-02,10720000,Initial
1105,1392,2018-05-03,11390000,Promotion
1106,1392,02/01/2020,11960000,Promotion
1107,1392,01-09-2021,13270000,Market Correction
1108,1392,03-05-2023,13830000,Market Correction
1109,1393,27-10-2016,22190000,Initial
1110,1393,16-06-2018,23870000,Promotion
1111,1393,2020-02-04,26640000,Annual Raise
1112,1393,2021-09-23,28230000,Market Correction
1113,1393,2023-05-14,30680000,Market Correction
1114,1394,28/08/2021,22380000,
1115,1394,2023-05-01,23970000,Adjustment
1116,1395,29-04-2020,32580000,Initial
1117,1395,2021-11-19,34440000,Adjustment
1118,1395,11/06/2023,35980000,Adjustment
1119,1396,03-09-2019,15850000,Initial
1120,1396,13-06-2021,16770000,Promotion
1121,1396,24/03/2023,18130000,Annual Raise
1122,1397,10-09-2021,19850000,Initial
1123,1397,2023-05-07,20990000,Annual Raise
1124,1398,02/02/2023,19710000,Initial
1125,1399,28/08/2016,36160000,Initial
1126,1399,2018-04-29,38380000,Market Correction
1127,1399,2019-12-30,41970000,Promotion
1128,1399,30/08/2021,44120000,Adjustment
1129,1399,02/05/2023,47610000,Annual Raise
1130,1400,2017-02-20,17760000,Initial
1131,1400,2019-02-22,19600000,Promotion
1132,1401,2019-08-08,13490000,Initial
